submission_id,score,language,code_algorithm,text_algorithm,same,code_probability,code_second_algorithm,code_second_probability,text_probability,text_second_algorithm,text_second_probability,description
1314234882,35.71,cpp,MANHATTAN_SCAN,BOUNDING_BOX_SCAN,NO,0.56640625,ROW_BOUNDS_SCAN,0.18359375,0.7578125,MANHATTAN_SCAN,0.216796875,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then reads the \(N \times M\) matrix of diamond values into an array of vectors, one vector per row. 

To find the best diamond reachable in at most \(P\) steps, the code iterates over a square window centered at the start: rows from \(L-P\) to \(L+P\) and columns from \(C-P\) to \(C+P\). For each cell \((i,j)\) inside this window it first checks that the cell lies inside the grid bounds. It then computes the Manhattan distance \(|L-i|+|C-j|\); if this distance exceeds \(P\) the cell is skipped. Otherwise the value stored in that cell is compared with a running maximum, which is updated whenever a larger value is found. 

After scanning all eligible cells, the maximum value found is printed as the result. The algorithm therefore examines only those cells whose Manhattan distance from the starting position does not exceed the allowed number of moves, and selects the largest diamond value among them."
1314234886,1.79,cpp,RING_SCAN,GREEDY_NEIGHBOR_WALK,NO,0.2177734375,MANHATTAN_SCAN,0.19140625,1.0,UNKNOWN,0.00040435791015625,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then reads the \(N\times M\) matrix of diamond values into a 1‑based array `v`. If no moves are allowed (\(P=0\)), it simply outputs the value at the starting cell.

Otherwise the code pads the array with a sentinel value of `-INT_MAX` on all four borders so that any attempt to move outside the grid will be ignored. It then performs a greedy walk for exactly \(P\) steps: at each step it looks at the four orthogonal neighbours of the current cell, chooses the neighbour with the largest value, moves the current position to that neighbour, and records the largest value seen so far (`frum_max`). After completing the loop it prints this maximum value.

Thus the program implements a simple “always step to the locally highest neighbour” strategy, tracking the highest diamond value encountered along that deterministic path of up to \(P\) moves."
1314234890,41.07,cpp,RING_SCAN,ROW_BOUNDS_SCAN,NO,0.41796875,ROW_BOUNDS_SCAN,0.32421875,0.6328125,RING_SCAN,0.298828125,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then reads an \(N\times M\) matrix of long‑long values, storing it in a 1‑based vector `mat`. 

To find the largest diamond‑shaped region reachable in at most \(P\) steps, the code iterates over rows \(i\) from \(L-P\) to \(L+P\). For each row it keeps a variable `aux` that represents the horizontal radius allowed at that row. Initially `aux` is 0; it is increased by one for each row above the start and decreased for each row below, so that the horizontal span grows as the row index moves away from \(L\). For each valid row \(i\) (within the grid bounds) the inner loop scans columns \(j\) from \(C-aux\) to \(C+aux\), again checking that \(j\) lies inside the grid. During this scan the program keeps track of the maximum value seen in `max`. 

After all rows have been processed, the program prints the maximum value found. The algorithm therefore examines all cells that lie within a Manhattan distance of at most \(P\) from the starting cell, using a simple nested loop with a growing horizontal window."
1314234901,3.57,cpp,UNKNOWN,RING_SCAN,NO,0.56640625,RING_SCAN,0.267578125,0.95703125,UNKNOWN,0.017578125,"The program reads the grid dimensions `n` and `m`, the maximum number of moves `k`, and the starting position `(x, y)` (converted to 0‑based indices). It then reads the `n × m` matrix of diamond values into `mat`. An auxiliary `visited` array is created but never used.

The core of the algorithm is a double loop that tries to examine cells that are a fixed Manhattan distance `k` away from the start. The outer loop iterates `level` from `0` to `k`. For each `level`, the inner loop iterates `i` from `0` to `level` and sets `j = k - i`. Four conditional checks are performed, each intended to look at one of the four “quadrants” relative to the start: north‑west, north‑east, south‑west, and south‑east. In each case the code verifies that the target coordinates are inside the grid (using `> 0` or `< m`/`< n` comparisons) and then updates the maximum result `res` with the value at `mat[x-i][y-j]`. Note that all four branches mistakenly use the same index expression `mat[x-i][y-j]` instead of adjusting the row or column for the other directions.

After the loops finish, the program outputs the maximum value found in `res`. The algorithm therefore attempts to find the largest diamond value among cells that lie exactly `k` steps away in Manhattan distance from the starting position, but due to the indexing errors it actually only considers a subset of those cells and may miss the true maximum."
1314234943,8.93,java,DP_RADIUS,DFS_RADIUS,NO,0.474609375,DFS_RADIUS,0.25390625,0.953125,RING_SCAN,0.0174560546875,"The program reads a rectangular grid of integers and a starting position (L, C) together with a maximum number of moves P. All indices are treated as 1‑based. It keeps two 2‑D arrays of size (N+1)×(M+1): `matrice`, which initially holds the diamond values, and `dp`, which is filled with `Integer.MIN_VALUE` to mark cells whose best reachable value has not yet been computed.

The core routine is the recursive method `helperDiamond(i, j, ramase)`. It is called with the starting coordinates and the remaining number of moves. If no moves are left (`ramase==0`) the method simply returns the value stored in `matrice[i][j]`. Otherwise it looks at the four orthogonal neighbours (north, west, south, east) that stay inside the grid. For each neighbour it first checks whether `dp` already contains a computed result; if not it recurses into that neighbour with one fewer remaining move. The maximum value returned from any neighbour is kept in `max`. After examining all valid neighbours, the method writes this maximum into `matrice[i][j]` (overwriting the original value) and returns it. The `dp` array is never updated after the initial fill, so the memoisation check is ineffective and the same subproblems are recomputed many times.

Finally, `getSolution()` simply calls `helperDiamond(L, C, P)` and the main method prints the returned integer. Thus the program attempts to determine the largest diamond value that can be reached from the starting cell in exactly P moves by exploring all possible paths recursively, but it does so with an ineffective memoisation scheme and by corrupting the original grid values during the search."
1314234950,41.07,cpp,MANHATTAN_SCAN,RING_SCAN,NO,0.431640625,ROW_BOUNDS_SCAN,0.26171875,0.94921875,MANHATTAN_SCAN,0.0252685546875,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then stores the \(N \times M\) matrix of diamond values in a vector of vectors, indexed from 1 for convenience. 

To find the best diamond reachable in at most \(P\) steps, the code iterates over every cell whose row index lies between \(L-P\) and \(L+P\) and whose column index lies between \(C-P\) and \(C+P\). For each candidate cell it first checks that the coordinates are inside the grid, then verifies that the Manhattan distance \(|L-i|+|C-j|\) does not exceed \(P\). If both conditions hold, the value of that cell is compared with a running maximum, which is initially set to the smallest 32‑bit integer. After scanning all eligible cells, the maximum value found is returned and printed. 

Thus the solution simply enumerates all cells within the diamond‑shaped region centered at the start and bounded by the move limit, selecting the highest diamond value among them."
1314235007,5.36,java,MANHATTAN_SCAN,GREEDY_NEIGHBOR_WALK,NO,0.455078125,BOUNDING_BOX_SCAN,0.115234375,0.99609375,UNKNOWN,0.002471923828125,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It stores the diamond values in a 1‑based array `matrix`. After reading the grid it scans all cells once to determine the overall maximum value `max1`.

Starting from the initial cell, the program repeatedly performs up to \(P\) steps. In each step it looks at the four orthogonal neighbours (north, south, west, east) of the current position and selects the neighbour with the largest diamond value. It updates the current coordinates to that neighbour and decreases the remaining move count. If at any point the selected neighbour already contains the global maximum value, the loop terminates early. The algorithm does not check for grid boundaries; it assumes the neighbours exist.

When the loop ends, the program outputs the value of the diamond at the last chosen position (`matrix[L1][C1]`). Thus the program greedily walks from the start cell, always moving to the locally highest adjacent cell, up to \(P\) moves or until the global maximum is reached."
1314235016,41.07,cpp,MANHATTAN_SCAN,RING_SCAN,NO,0.5546875,ROW_BOUNDS_SCAN,0.1806640625,0.69921875,MANHATTAN_SCAN,0.2001953125,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then reads the \(N \times M\) matrix of diamond values into an array of vectors, one vector per row. 

To find the best diamond reachable in at most \(P\) steps, the code iterates over all cells whose row index lies between \(L-P\) and \(L+P\) and whose column index lies between \(C-P\) and \(C+P\). For each candidate cell it first checks that the coordinates are inside the grid, then verifies that the Manhattan distance \(|L-i|+|C-j|\) does not exceed \(P\). If both conditions hold, the value of that cell is compared with the current maximum and the maximum is updated if necessary. 

After scanning all eligible cells, the program outputs the largest diamond value found. The algorithm is a straightforward brute‑force search over the diamond‑shaped region of radius \(P\) centered at the starting position."
1314235033,12.5,java,DP_RADIUS,DFS_RADIUS,NO,0.83203125,UNKNOWN,0.09912109375,0.98828125,UNKNOWN,0.0040283203125,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It stores the diamond values in a 1‑based array `matrice` and initializes a second array `dp` with the sentinel value `Integer.MIN_VALUE`. 

The core routine is the recursive method `helperDiamond(i,j,ramase)`. When the remaining steps `ramase` reach zero, the method simply returns the value stored in `matrice[i][j]` and records it in `dp[i][j]`. For any other case it explores each of the four orthogonal neighbours (north, west, south, east) that stay inside the grid, recursively calling itself with `ramase‑1`. It keeps the maximum value returned from these neighbours in a local variable `max`. After evaluating all valid neighbours, the method overwrites `matrice[i][j]` with this maximum and returns it. The `dp` array is never used to memoise results beyond the base case, so the recursion recomputes many subproblems repeatedly.

The `solve()` method simply calls `helperDiamond(L,C,P)` and prints the returned value, which is intended to be the highest diamond value reachable from the start within at most \(P\) moves. The algorithm therefore performs a depth‑first search of all paths of length exactly \(P\) from the starting cell, propagating the maximum value found along each path back to the start."
1314235040,50.0,cpp,RING_SCAN,MANHATTAN_SCAN,NO,0.36328125,MANHATTAN_SCAN,0.283203125,0.361328125,RING_SCAN,0.361328125,"The program begins by reading five integers: the number of rows N, the number of columns M, the maximum number of moves P, and the starting position of the piece given by row L and column C. It then reads the N × M grid of diamond values, one integer per cell.

While reading the grid it immediately evaluates a geometric test for each cell. For a cell at coordinates (i, j) (with i and j zero‑based indices), the test checks whether the following inequality holds:

```
abs((j + i + 2) - (L + C)) ≤ P
and
abs(j - C + 1) ≤ P
and
abs(i - L + 1) ≤ P - abs(j - C + 1)
```

If the cell satisfies this condition, its diamond value is appended to a vector called `diamonds`. The test is intended to approximate a Manhattan‑distance constraint from the starting position, but the arithmetic is off by constant offsets and the nested conditions are redundant.

After all cells have been processed, the program calls a helper function `maximum` that scans the `diamonds` vector and returns the largest value found. This maximum is then printed as the result.

Thus, the code collects all diamond values that meet the (incorrect) distance‑like condition and outputs the highest among them. If no cell satisfies the condition, the program will attempt to access the first element of an empty vector, leading to undefined behaviour."
1314235042,42.86,cpp,RING_SCAN,MANHATTAN_SCAN,NO,0.53125,ROW_BOUNDS_SCAN,0.283203125,0.46875,RING_SCAN,0.4140625,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then allocates a 1‑based two‑dimensional array and fills it with the diamond values from the input. 

The variable `val` is initialized with the value of the starting cell. 
To find the best diamond reachable in at most \(P\) steps, the code scans all cells whose Manhattan distance from \((L,C)\) is no larger than \(P\). It does this in two parts:

1. **Upper half (rows above the start)** – For each row \(i\) from `max(L-P,1)` up to \(L-1\), the horizontal range that satisfies the distance constraint is \([C-(i-low),\, C+(i-low)]\). The code iterates over this range and updates `val` with the maximum encountered value.

2. **Lower half (rows at or below the start)** – For each row \(i\) from \(L\) up to `min(L+P,N)`, the horizontal range is \([C-(high-i),\, C+(high-i)]\). Again, the code scans this range and updates `val`.

After both loops, `val` holds the maximum diamond value reachable within \(P\) moves, and the program outputs this value. The algorithm essentially enumerates all cells inside the diamond-shaped region centered at the starting position, achieving a time complexity proportional to the area of that region."
1314235171,16.07,java,DP_RADIUS,DFS_RADIUS,NO,0.66015625,RING_SCAN,0.0791015625,0.94140625,UNKNOWN,0.0283203125,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). The grid values are stored in a 1‑indexed array `matrice`. A second 1‑indexed array `dp` is used for memoisation and is initially filled with `Integer.MIN_VALUE` to indicate that a cell’s value has not yet been computed.

The core routine is the recursive method `helperDiamond(i,j,ramase)`. It returns the maximum diamond value that can be reached from cell \((i,j)\) when at most `ramase` moves remain. If no moves are left (`ramase==0`) the method simply returns the value of the current cell. Otherwise the method explores each of the four orthogonal neighbours that stay inside the grid. For each neighbour it first checks whether its result has already been computed (`dp` not `MIN_VALUE`). If not, it recursively calls itself with one fewer remaining move and stores the result in `dp`. The maximum of the neighbour results and the current cell’s value is then stored in `dp[i][j]` and returned.

The `solve()` method reads the input, initializes the arrays, and prints the result of `helperDiamond(L,C,P)`. Thus the program outputs the highest diamond value that can be reached from the starting position within at most \(P\) steps, using a memoised depth‑first search over the grid."
1314235222,7.14,java,BOUNDING_BOX_SCAN,RING_SCAN,NO,0.482421875,MANHATTAN_SCAN,0.375,0.419921875,MANHATTAN_SCAN,0.2890625,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then stores the diamond values in a 1‑based array `array`. If no moves are allowed (\(P=0\)), it simply outputs the value at the starting cell.

For \(P>0\) the code computes a variable `counter` as `p + 1 - l`. If this value is negative, the program interprets that the allowed moves are limited to a vertical corridor around the starting row. It then iterates over rows \(i\) from \(L-P\) to \(L+P\) (stopping if the row index exceeds \(N\)). For each such row it considers only the column \(C\) (the inner loop runs once because the bounds are identical). It checks that the column index is within the grid and updates a running maximum `max` with the largest diamond value found in this vertical strip. Finally, it prints this maximum.

Thus the implementation effectively searches only the cells directly above and below the starting position within a Manhattan distance of \(P\), ignoring any horizontal movement, and reports the highest diamond value reachable under that restricted interpretation."
1314235369,50.0,java,MANHATTAN_SCAN,SORTED_MANHATTAN,NO,0.55859375,RING_SCAN,0.205078125,0.97265625,RING_SCAN,0.0228271484375,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then reads the \(N\times M\) matrix of diamond values, storing each cell’s coordinates and value in a list of `Cell` objects while also keeping the values in a 2‑D array for a fallback output.

After the input is collected, the list of cells is sorted in descending order of their diamond values. The program then scans this sorted list from the highest value downwards. For each cell it computes the Manhattan distance from the starting position \(|L - x| + |C - y|\). If this distance is at most \(P\), the cell is reachable within the allowed moves, so the program immediately prints that cell’s value and terminates. If no cell in the list satisfies the distance condition, the program outputs the value of the diamond at the starting position, which is the only reachable cell when no moves are possible.

Thus the algorithm simply selects the highest‑valued diamond that lies within a Manhattan distance of \(P\) from the start, defaulting to the starting cell’s value if none are reachable."
1314235395,41.07,cpp,ROW_BOUNDS_SCAN,RING_SCAN,NO,0.412109375,RING_SCAN,0.3203125,0.65625,MANHATTAN_SCAN,0.310546875,"The program reads the size of a rectangular grid (N rows, M columns), the maximum number of moves P, and the starting position (L, C). It then reads the integer value of each cell into a 2‑dimensional array indexed from 1. If P is zero the answer is simply the value in the starting cell.

For P > 0 the code searches for the largest value that can be reached in at most P steps. It does this by iterating over all rows i from L − P to L + P. A variable j is used to keep track of the horizontal reach for the current row: it starts at −1, is incremented while the loop is moving upward (i ≤ L) and decremented after passing the starting row. Thus for each row i the code considers columns k from C − j to C + j, which exactly describes the diamond (Manhattan‑distance ≤ P) centered at (L, C). For every cell inside the grid bounds the program updates a running maximum `response` with the cell’s value if it is larger. After all rows are processed, the maximum found is printed.

The algorithm therefore scans a diamond-shaped region around the starting position, keeping the highest cell value within that region, and outputs it."
1314235413,50.0,cpp,MANHATTAN_SCAN,SORTED_MANHATTAN,NO,0.76171875,RING_SCAN,0.080078125,0.96484375,RING_SCAN,0.022705078125,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then reads the \(N\times M\) matrix of diamond values into a 1‑based array `matrix`. While reading, it simultaneously fills a flat array of `point` structs, each holding the row, column, and value of a cell. 

After input, the array of points is sorted in descending order of the diamond value using a custom comparator. The program then scans this sorted list from the highest value downward. For each point it computes the Manhattan distance from the starting cell to the point’s coordinates; if this distance is less than or equal to \(P\), the point is reachable within the allowed moves. The first such point encountered (i.e., the highest‑valued reachable diamond) is printed and the program terminates. 

Thus the algorithm simply enumerates all cells, orders them by value, and selects the first cell whose Manhattan distance from the start does not exceed the move limit. The implementation runs in \(O(NM\log(NM))\) time due to the sort and uses \(O(NM)\) additional memory for the point array. (Note that the loop iterates one index past the last element, which would access an out‑of‑bounds entry.)"
1314235415,16.07,java,DP_RADIUS,DFS_RADIUS,NO,0.63671875,UNKNOWN,0.234375,0.5234375,DP_RADIUS,0.2470703125,"The program reads the grid dimensions, the maximum number of moves P, and the starting position (L, C). It stores the diamond values in a 1‑based array `matrice` and creates a second array `dp` initialized with `Integer.MIN_VALUE` to act as a memoisation table.

The core routine is the recursive method `helperDiamond(i, j, ramase, precedent)`. 
`ramase` represents how many moves are still allowed from the current cell, and `precedent` encodes the direction from which the call arrived (1 = north, 2 = west, 3 = south, 4 = east) so that the algorithm does not immediately step back in the same direction. 

When `ramase` reaches zero, the function simply returns the value of the current cell. Otherwise it considers each of the four orthogonal neighbours that stay inside the grid and are not the reverse of the previous step. For each such neighbour it either retrieves a previously computed result from `dp` or recursively calls itself with `ramase‑1` and the appropriate new `precedent`. The maximum value obtained from all valid neighbours is compared with the value of the current cell itself, and the larger of the two is stored in `dp[i][j]` and returned.

The initial call is made with the starting coordinates and the full move budget `P`. The value returned by this call is printed as the answer. Thus the program attempts to find the maximum diamond value that can be reached in at most `P` steps by exploring all possible paths up to that depth, while avoiding immediate backtracking, and caching intermediate results in a single‑dimension memoisation table."
