submission_id,score,language,code_algorithm,text_algorithm,same,code_probability,code_second_algorithm,code_second_probability,text_probability,text_second_algorithm,text_second_probability,description
1314235141,20.0,java,BFS_DISTANCE_ARRAY,BFS_LEVEL_ORDER_TIMER,NO,0.54296875,DFS_DEPTH_TRAVERSAL,0.2255859375,0.80859375,BFS_DISTANCE_ARRAY,0.1240234375,"The program reads the number of students `n` and the number of friendship pairs `m`. 
It stores each friendship as a two‑element array inside a larger array called `matrix`. 
So `matrix[i][0]` and `matrix[i][1]` hold the two students that are friends in the i‑th pair.

An `ArrayList<Boolean>` called `elevi` is created with `n+1` positions (index 0 is unused). 
Each position represents whether a student already knows the news (`true`) or not (`false`). 
Initially all positions are set to `false`. 
The program then marks student 1 as knowing the news by setting `elevi[1]` to `true`. 
It also sets `elevi[0]` to `true` but this position is never used for a real student.

A counter `t` is used to count the number of time steps. 
The main loop continues until every entry in `elevi` is `true`. 
Inside the loop the following happens:

1. `t` is increased by one, representing the next time step. 
2. A temporary list `aux` is filled with all students that currently know the news. 
 This is done by scanning all indices from 1 to `n` and adding those whose `elevi` value is `true`. 
3. For each student stored in `aux`, the program scans every friendship pair in `matrix`. 
 If the current student is the first element of a pair, the second element of that pair is marked as knowing the news (`elevi[second] = true`). 
 If the current student is the second element, the first element is marked as knowing the news. 
 Thus every friend of the current student becomes informed during this time step.

After all students in `aux` have been processed, the loop repeats. 
At the start of the next iteration, the new set of informed students is collected again, and the process continues until no `false` values remain in `elevi`.

When the loop ends, the counter `t` holds the number of time steps that were needed for every student to know the news. 
The program prints this value."
1314235204,15.0,cpp,BFS_DISTANCE_ARRAY,BFS_LEVEL_ORDER_TIMER,NO,0.73828125,BFS_LEVEL_ORDER_TIMER,0.099609375,0.8515625,BFS_DISTANCE_ARRAY,0.130859375,"The program reads the number of students `n` and the number of friendship pairs `m`. 
It builds a two‑dimensional array `a` of size `(n+1) × (m+1)` that acts as an adjacency matrix: `a[x][y]` is set to `1` when students `x` and `y` are friends. All other entries stay `0`. 

Two one‑dimensional arrays are also created: 
* `viz` – a visited flag for each student, initially `0` for all. 
* `ordine` – a level counter for each student, initially `-1` for all. 

The student with id 1 is the source of the news. The program sets `ordine[1] = 0` and marks that student as visited. 

The main processing loop runs `n` times. In each outer iteration it looks for all students whose `ordine` equals the current level `ordin` (starting with `0`). For every such student `j` it scans all possible neighbours `k` from `1` to `n`. If `a[j][k]` is `1` (meaning `j` and `k` are friends) and `viz[k]` is still `0` (meaning `k` has not yet heard the news), the program marks `k` as visited (`viz[k] = 1`) and assigns it the next level `ordine[k] = ordin + 1`. 

Thus, in each outer loop the program processes all students that learned the news in the previous time step, and gives their unvisited friends the next time step. The order of processing is by increasing level: first all level 0 students, then all level 1 students, and so on. 

After the loops finish, the program scans the `ordine` array to find the largest value, which represents the last time step at which any student learned the news. That maximum value is printed. 

In short, the program builds an adjacency matrix, then propagates a “time level” from student 1 to all others by repeatedly visiting all students at the current level and assigning the next level to their unvisited friends, finally outputting the greatest level reached."
1314235262,50.0,java,BFS_DISTANCE_ARRAY,BFS_LEVEL_ORDER_TIMER,NO,0.494140625,BFS_LEVEL_ORDER_TIMER,0.181640625,0.98828125,BFS_EXPLICIT_TIME_IN_QUEUE,0.007537841796875,"The program reads a number of students \(N\) and a number of friendship pairs \(M\). 
It builds an adjacency list: an array `adj` where `adj[i]` holds a list of all students that are friends with student \(i\). Each friendship is added to both students’ lists because the relation is symmetric.

After the graph is built, the program starts a breadth‑first‑style traversal from student 1. 
It uses a `LinkedList<Integer>` called `queue` to keep the students that still need to be processed. 
An integer array `color` of size \(N+1\) marks the state of each student: 
* `0` – not seen yet, 
* `1` – seen and queued, 
* `2` – already processed.

The traversal also keeps three counters: 
* `count` – how many students are still in the current “wave” (the group that will finish in the same time unit), 
* `count2` – how many new students are discovered while processing the current wave, 
* `timp` – the number of time units that have passed.

Initially `count` is set to 1 (only student 1 is in the first wave) and `queue` contains student 1. 
The main loop runs while the queue is not empty:

1. Remove the first student `nod` from the queue. 
2. Mark it as processed (`color[nod] = 2`). 
3. For every friend `vecin` of `nod`:
 * If `vecin` has not been seen (`color[vecin] == 0`), add it to the back of the queue, set its state to 1, and increment `count2`. 
 * If it has already been seen, nothing is done. 
4. Decrease `count` because one student of the current wave has finished. 
5. If `count` becomes 0, the current wave is finished:
 * Increment `timp` to record that one more time unit has passed. 
 * Set `count` to `count2` (the number of students discovered in this wave, which will form the next wave). 
 * Reset `count2` to 0.

When the queue becomes empty, all students have"
1314235286,50.0,cpp,BFS_DISTANCE_ARRAY,BFS_LEVEL_ORDER_TIMER,NO,0.59375,BFS_LEVEL_ORDER_TIMER,0.28125,0.921875,BFS_EXPLICIT_TIME_IN_QUEUE,0.04052734375,"The program reads an undirected graph with \(N\) vertices and \(M\) edges. 
It stores the graph in an adjacency list: a vector called `adj` where `adj[i]` holds a list of all vertices that are directly connected to vertex \(i\).

After building the list, the program starts a traversal from vertex 1. 
Two queues are used: `q` holds the vertices that are currently being processed, and `lq` holds the vertices that will be processed in the next “round”. 
A boolean array `viz` of size \(N+1\) keeps track of which vertices have already been visited; all entries are initially `false`. 
An integer `count` is initialized to 0 and will be printed at the end.

The main loop runs while `q` is not empty. 
For each iteration the first vertex `curr` is removed from `q` and marked as visited. 
The program then looks at every neighbor of `curr` (each element of `adj[curr]`). 
If a neighbor has not been visited yet, it is marked visited immediately and added to `lq`. 
A flag `did` is set to true if at least one new neighbor was found during this step. 
After all neighbors of `curr` have been examined, if `did` is true the counter `count` is increased by one.

When the current queue `q` becomes empty but `lq` still contains vertices, the program moves all vertices from `lq` into `q` (preserving their order) and clears `lq`. 
This transfer marks the start of a new “round” of processing.

The process repeats until both queues are empty. 
At that point every vertex that can be reached from vertex 1 has been visited, and `count` holds the number of rounds that were needed to reach all vertices. 
The program outputs this number."
1314235299,2.5,java,UNKNOWN,DIJKSTRA_UNIT_WEIGHT,NO,0.4375,UNKNOWN,0.30078125,0.96875,BFS_EXPLICIT_TIME_IN_QUEUE,0.0137939453125,"The program reads a number of students \(N\) and a number of friendship pairs \(M\). 
It builds an adjacency list: an array `adj` of size 50005 where each entry `adj[i]` is a list of `Edge` objects. 
Each `Edge` stores a neighbour node (`node`) and a cost (`cost`, always 1 in this problem). 
For every friendship pair \(x, y\) the program adds an `Edge(y,1)` to `adj[x]` and an `Edge(x,1)` to `adj[y]`. 
Thus `adj[i]` contains all students that are directly friends with student \(i\).

After the graph is built, the program prepares three lists of length \(N+1\):

* `d` – holds the current best known distance from student 1 to each student, initially set to a very large number (`Integer.MAX_VALUE`) for all nodes except the source, which is set to 0.
* `selected` – a boolean list that marks whether a node has already been processed, initially all `false`.
* `queue` – a priority queue that will hold nodes to be processed, ordered by their current distance value.

The main loop runs while the queue is not empty:

1. The node `u` with the smallest distance value is removed from the queue (`queue.poll()`).
2. `selected[u]` is set to `true`, meaning `u` is now processed.
3. For every edge from `u` to a neighbour `v` (obtained from `adj[u]`):
 * The program checks if the current known distance to `v` (`d[v]`) is greater than or equal to the distance to `u` plus the edge cost (`d[u] + costV`), and that `v` has not yet been processed (`!selected[v]`).
 * If both conditions hold, `d[v]` is updated to the new smaller distance (`d[u] + costV`) and `v` is added to the queue.

Because the queue is a priority queue, nodes are taken out in order of increasing distance. 
The `selected` list ensures that once a node is processed, it will not be processed again, even if a shorter path is later found (the code still allows a"
1314235349,2.5,cpp,BFS_DISTANCE_ARRAY,BFS_LEVEL_ORDER_TIMER,NO,0.6796875,BFS_LEVEL_ORDER_TIMER,0.171875,0.94921875,BFS_EXPLICIT_TIME_IN_QUEUE,0.028564453125,"The program reads the number of students `n` and the number of friendship pairs `m`. 
It builds a square table `a` of size `(n+1) × (n+1)` that stores the friendships: 
`a[x][y]` is set to `1` when students `x` and `y` are friends, and `0` otherwise. 
Two additional arrays of length `n+1` are created: 
* `viz` – a flag array that tells whether a student has already heard the news (`1`) or not (`0`). 
* `ordine` – an array that records the “time step” at which each student learns the news. 
All entries of `viz` are initially `0` and all entries of `ordine` are `-1`. 
The teacher (student 1) is marked as having heard the news at time `0`: `viz[1] = 1` and `ordine[1] = 0`.

The main part of the program runs a loop over `i` from `1` to `n`. 
For each `i` it sets `ordin = i‑1`. 
It then scans every student `j` from `1` to `n`. 
If `ordine[j]` equals the current `ordin`, that means student `j` learned the news exactly `ordin` moments ago. 
For such a student `j` the program looks at every possible neighbour `k` (again from `1` to `n`). 
If `a[j][k]` is `1` (so `k` is a friend of `j`) and `viz[k]` is still `0` (so `k` has not yet heard the news), the program:
* sets `viz[k] = 1` to mark that `k` now knows the news,
* sets `ordine[k] = ordin + 1` to record that `k` learns the news one moment later.

Thus the program processes all students who learned the news at the same moment together, then moves on to the next moment. 
After the loops finish, every student that can be reached from student 1 has a non‑negative entry in `ordine` that tells the moment they learned the news.

Finally, the program scans the `ordine` array"
1314235388,20.0,java,BFS_DISTANCE_ARRAY,BFS_LEVEL_ORDER_TIMER,NO,0.8125,DFS_DEPTH_TRAVERSAL,0.0859375,0.51171875,BFS_DISTANCE_ARRAY,0.451171875,"The program reads the number of students `n` and the number of friendship pairs `m`. 
It stores each friendship as a two‑element array inside a larger array called `matrix`. 
So `matrix[j][0]` and `matrix[j][1]` hold the two students that are friends in the j‑th pair.

An `ArrayList<Boolean>` called `elevi` keeps track of which students already know the news. 
Initially every entry is `false` except for index 1, which is set to `true` because student 1 knows the news at time 0.

The program then repeatedly performs the following steps until every entry in `elevi` is `true`:

1. It increases a counter `t` that represents the current time step.
2. It scans all students from 1 to `n`. 
 For every student whose entry in `elevi` is `true`, it adds that student’s index to a temporary list called `aux`. 
 This list holds the students that will spread the news during this time step.
3. For each student stored in `aux`, the program looks through every friendship pair in `matrix`. 
 If the current student appears as the first element of a pair, the second element of that pair is marked as `true` in `elevi`. 
 If the current student appears as the second element, the first element is marked as `true`. 
 Thus all friends of the current student become aware of the news.

After all students in `aux` have been processed, the loop checks again whether all entries in `elevi` are `true`. 
If not, the next time step begins and the process repeats.

When the loop finally exits, the counter `t` holds the number of time steps that were needed for every student to know the news. 
The program prints this value."
1314235408,15.0,cpp,BFS_DISTANCE_ARRAY,BFS_LEVEL_ORDER_TIMER,NO,0.703125,BFS_LEVEL_ORDER_TIMER,0.1220703125,0.96875,BFS_DISTANCE_ARRAY,0.0157470703125,"The program reads two numbers, **N** (the number of students) and **M** (the number of friendship pairs). 
It then builds a square table called `a` of size `(N+1) × (N+1)`. 
For every friendship pair `x y` it writes `1` in `a[x][y]` and `a[y][x]`. 
All other entries stay `0`. 
So `a[i][j] == 1` means that student *i* is friends with student *j*.

Two one‑dimensional arrays are also created: 
* `viz` – a flag array that tells whether a student has already heard the news (`0` = not yet, `1` = already). 
* `ordine` – an array that stores the “time” (or level) at which each student learns the news. 
Initially every entry of `viz` is `0` and every entry of `ordine` is `-1`. 
The teacher (student 1) is set to have time `0`: `ordine[1] = 0`.

The main part of the program is a double loop that runs `N` times. 
During each outer iteration the variable `ordin` is set to the current outer index minus one. 
The inner loop scans all students `j`. 
If a student `j` has `ordine[j] == ordin`, that means student `j` learned the news exactly in the previous step. 
For such a student the program looks at every possible neighbour `k` (from `1` to `N`). 
If `a[j][k] == 1` (they are friends) **and** `viz[k] == 0` (k has not heard the news yet), the program:
1. marks `k` as heard (`viz[k] = 1`);
2. records that `k` will learn the news one step later (`ordine[k] = ordin + 1`).

Because the outer loop increases `ordin` by one each time, the program processes all students that learned the news in the same “round” together before moving to the next round. 
The order in which neighbours are examined is simply the numeric order from `1` to `N`, so neighbours are queued in that order.

After the"
1314235515,22.5,java,BFS_DISTANCE_ARRAY,BFS_LEVEL_ORDER_TIMER,NO,0.796875,DFS_DEPTH_TRAVERSAL,0.09521484375,0.66015625,BFS_DISTANCE_ARRAY,0.275390625,"The program reads a number of students **N** and a number of friendship pairs **M**. 
It stores each friendship as a two‑element array inside a larger array called `matrix`. 
So `matrix[i][0]` and `matrix[i][1]` hold the two students that are friends in the *i*‑th pair.

An `ArrayList<Boolean>` called `elevi` keeps track of which students already know the news. 
All positions are initially `false`; position 1 is set to `true` because student 1 knows the news at time 0.

The program then repeatedly performs the following steps until every entry in `elevi` is `true`:

1. It increases a counter `t` that represents the current time step.
2. It scans all students from 1 to N. 
 For every student whose entry in `elevi` is `true`, it adds that student’s index to a temporary list called `aux`. 
 This list holds the students that will spread the news during this time step.
3. For each student stored in `aux`, the program looks through every friendship pair in `matrix`. 
 If the current student is the first element of a pair, the second element of that pair is marked as `true` in `elevi`. 
 If the current student is the second element, the first element is marked as `true`. 
 Thus all friends of the current student become aware of the news.
4. After all students in `aux` have been processed, `aux` is cleared and the loop repeats.

Because the loop increments `t` once per repetition, `t` ends up being the number of time steps needed for every student to know the news. 
When the loop finishes, the program prints the value of `t`."
1314235574,22.5,java,BFS_DISTANCE_ARRAY,BFS_LEVEL_ORDER_TIMER,NO,0.8125,DFS_DEPTH_TRAVERSAL,0.07568359375,0.515625,BFS_DISTANCE_ARRAY,0.400390625,"The program reads the number of students `n` and the number of friendship pairs `m`. 
It stores each friendship as a pair of integers in a two‑column array called `matrix`. 
The first column holds the first student of the pair, the second column holds the second student.

An `ArrayList<Boolean>` called `elevi` keeps track of which students already know the news. 
All positions are initially `false`; position `1` (the class leader) is set to `true` because he knows the news at time 0.

The program uses a counter `t` to count the number of time steps. 
It repeatedly runs a loop while not all students are marked `true` in `elevi`.

Inside each iteration:

1. `t` is increased by one, representing the next time step. 
2. The program scans all students from `1` to `n`. 
 For every student whose entry in `elevi` is `true`, that student’s id is added to a temporary list `aux`. 
 This list contains all students that know the news at the start of the current time step. 
3. For every id stored in `aux`, the program looks through every friendship pair in `matrix`. 
 * If the current id matches the first element of a pair, the second element of that pair is checked. 
 * If the current id matches the second element of a pair, the first element of that pair is checked. 
 In either case, if the other student in the pair has `false` in `elevi`, that entry is set to `true`. 
 This simulates the current student telling the news to each of his or her friends. 
4. After all ids in `aux` have been processed, `aux` is cleared and the loop repeats.

The loop ends when every entry in `elevi` is `true`. 
At that point `t` holds the number of time steps that were needed for the news to reach everyone, and the program prints `t`."
